x,y,hue
0.8517077,0.6582235,2
0.6802053,0.4411985,8
0.29014862,0.2186802,5
0.48705238,0.34107295,6
0.8241126,0.09210259,7
0.50392795,0.23861286,9
0.2162844,0.47477862,4
1.4654866,0.91922665,0
-0.06859854,0.64583594,1
0.5111658,0.5410191,3
-0.24884209,0.24065548,1
-0.20884383,0.10959804,6
-0.07414058,0.24891753,2
0.5417175,0.46065453,2
0.121309936,-0.11340272,2
-0.372198,0.46831486,1
0.2599374,0.5652585,3
0.195499,0.05233805,8
0.27711192,0.25936857,6
0.44509858,0.55640507,8
1.0279881,-0.04979774,3
-0.18604143,1.0693948,8
0.6137656,-0.23809484,7
0.52877754,0.1627044,5
0.16147502,0.19887727,4
1.441165,-0.2427772,4
0.47574282,0.8462526,2
0.07271908,0.7213994,8
0.19445042,-0.1628151,9
0.21227965,-0.12793261,1
0.48146528,0.48142645,7
0.2433312,0.39155182,2
-0.24182895,0.08774787,1
-0.12258802,0.2141679,2
0.21264638,0.49661252,3
0.27284962,0.72490203,7
0.5003804,0.07249582,6
0.5327241,0.034805737,3
-0.23469174,-0.19814861,1
0.124236114,0.7093461,6
0.24548677,0.4891293,0
0.78580916,0.82320243,8
1.3807465,0.8059001,0
0.40743762,0.19529678,4
0.058797352,-0.040287256,7
-0.20032622,-0.13773876,1
1.1880835,-0.0070285946,4
0.77116156,0.19204831,9
0.5595878,0.4262124,2
0.46757102,-0.16492912,7
0.9675091,0.07050675,7
0.24507798,0.05880928,7
0.47493958,1.1957719,2
0.4608205,0.43702406,2
0.82737994,0.8062589,6
0.5440022,1.2419782,2
1.584486,0.14651832,0
0.56327915,1.0542743,2
-0.03471142,0.2541219,8
0.48291156,0.045920253,7
0.8359646,0.14631385,5
0.82044226,0.16627651,9
0.295529,0.6801663,2
-0.038379088,0.39436102,5
-0.4994241,0.032616705,1
0.80908936,0.36479276,9
0.08191073,0.8105184,8
0.21864033,0.61929864,5
0.10442464,0.17473301,6
0.60469943,-0.0023651319,0
0.85503143,1.0380528,2
0.81370574,0.7726078,0
0.048154283,-0.010301173,7
0.5014606,0.85555744,5
0.14771445,-0.17982268,3
1.9525526,1.2942692,0
0.46829236,0.48870978,5
0.3487742,-0.23060721,7
0.34209675,0.42736346,4
0.46014068,-0.09098549,7
0.6531302,0.76001686,0
0.5048502,-0.38669887,7
0.25966632,0.42507604,5
1.2420145,0.23537527,4
0.16669248,-0.009320825,9
0.8750629,0.18578863,4
0.048610806,1.0486159,2
0.16575581,0.70260173,6
0.43012613,0.17680895,7
0.16275592,0.024815008,7
0.7316767,1.0368547,3
0.1257146,-0.11325137,3
0.72519314,0.8355497,5
1.0280038,-0.16193312,9
-0.4868443,0.18413,1
0.79847014,-0.09686442,3
-0.08355641,0.17964977,4
0.42156833,1.0022612,8
0.15178558,1.3396883,8
0.3824409,0.27931023,4
0.8999809,1.3529747,0
0.47151473,0.7978942,8
0.33329314,0.7638491,8
0.35959375,0.3854928,4
-0.27461386,0.061195403,1
-0.021190442,-0.119877756,7
0.5161706,-0.10319513,7
0.9656839,0.38173896,4
0.47737566,0.8535301,6
0.47331876,0.41687834,4
0.21341562,0.604369,2
-0.029912323,-0.12938723,1
1.1186111,0.041047975,4
0.11716074,-0.30976623,7
-0.12815645,0.28164524,8
0.3904953,0.5636059,2
0.45518032,0.39235717,8
0.2122009,0.7260544,4
0.22884491,0.49494383,3
-0.08986676,0.9286384,2
0.045330092,0.8024922,5
0.86334383,-0.20708464,5
0.030571327,0.8005905,3
0.05398208,0.84134626,2
-0.039565727,0.2024925,1
0.42172605,-0.045370787,7
0.86812806,0.50445443,4
0.46409962,1.3215783,0
1.0781884,0.6969026,3
0.06341973,1.1212629,6
0.6229777,0.07677235,4
-0.12075648,0.019678593,1
0.40311944,1.2625835,3
0.67794836,0.46752763,2
0.33223584,-0.19006228,9
0.23602855,0.8954027,3
1.1573032,0.15538126,7
0.39648873,0.30516052,2
0.5154323,0.8398346,2
-0.03690611,0.5094618,2
0.7127556,0.47032094,9
0.11269744,0.51102537,8
0.55267555,0.5716696,3
-0.47249275,0.28532127,1
0.56789863,0.8635252,3
0.5618029,0.63645875,5
0.95657146,0.8409765,6
0.16885114,0.36039647,7
0.69965696,0.438203,3
0.96782005,0.6429649,0
0.2500615,0.7270442,6
0.5950645,0.77001345,0
0.300429,-0.32688278,4
0.5448071,0.19253017,5
0.45384854,0.8317356,6
1.2288107,1.9588748,2
1.6164038,0.115716465,5
0.8063072,-0.39684817,7
0.9105717,0.82797736,0
0.38418376,-0.22350192,7
0.5109826,0.21544132,5
0.7623098,0.58660686,9
0.47927707,0.7772574,6
0.6338075,0.38980433,5
0.703892,0.3185807,7
0.8309013,0.6754216,3
0.850546,0.36599937,5
1.2171593,1.0465889,0
0.18740676,0.0040032864,3
0.056414828,0.76917374,3
0.96361434,0.35596615,4
0.7907398,0.0136399865,6
0.9401756,0.5373201,5
-0.10368779,1.0127568,9
0.46723658,0.085299365,6
0.34148723,0.38133442,3
0.91191524,0.28270382,0
-0.06627643,0.09930287,1
0.6677905,0.5990254,3
0.19756332,0.5610936,3
0.49845514,0.34881383,6
0.44001317,0.80062246,0
-0.21014982,0.5315982,1
0.9656218,0.8153634,0
0.5697342,0.14773685,3
0.64956915,0.16707195,5
0.5245838,1.2535999,8
0.32793155,0.27048177,8
0.08029872,0.83251363,2
-0.2634113,0.632106,2
0.52666855,-0.03164439,3
0.2754642,0.56031966,6
1.3803928,-0.14423078,9
0.6545814,0.2985374,0
0.2636695,0.8404218,0
0.6238954,0.1830343,5
0.10805671,0.51117575,2
0.059804246,0.31935275,8
1.1951296,0.19137982,4
0.58370274,1.4184304,2
0.033450842,-0.010728598,7
0.46471602,0.37816492,9
-0.0881746,-0.04489726,1
-0.51400894,0.5009145,1
0.5355146,0.98031175,6
0.027314961,-0.018417984,1
0.60869044,1.124525,5
0.32456496,0.6289586,4
0.24314153,-0.07268785,3
-0.32013196,0.87154806,2
0.09440859,0.7346203,4
0.63922167,0.6128768,4
0.08693583,-0.12181188,9
0.2988795,0.40494907,7
1.3301562,1.245233,6
0.06024024,-0.08129358,7
1.1932992,0.49910483,3
0.19817199,0.36499685,5
0.4258513,-0.091432735,4
0.61258364,0.6200734,8
-0.06293133,1.0350755,2
0.3410836,0.9639488,0
0.01810211,0.07077253,2
0.7114304,0.7057201,2
0.9876812,0.2272866,6
-0.22094241,0.74116445,2
0.040439248,0.39769575,8
0.9199034,0.81335974,0
0.13391677,0.89908653,8
0.097072676,0.33780962,7
-0.14555117,-0.07353328,1
0.19671181,0.8575537,3
0.36227998,-0.20374939,7
0.6680389,0.42425165,3
0.5165305,0.0053211153,7
-0.2735666,0.42600498,8
0.03349434,0.3887105,7
0.764227,1.657939,3
-0.008540094,0.51845145,4
0.65704393,0.09072696,5
0.30690116,0.5997752,2
0.7956468,0.6244994,5
0.220134,0.61033493,2
0.40383556,-0.04319866,9
0.45067328,0.9309012,3
0.6159854,0.28243294,5
0.47179246,0.21381968,3
0.98820853,-0.1420819,4
0.7165632,-0.32529166,9
0.8700087,0.18100548,7
0.8335544,0.7141777,8
0.5177786,1.1420901,5
0.24421288,0.11436519,4
0.3245415,0.29614875,6
0.8506114,-0.14453447,4
0.8711988,0.33325553,7
-0.3522369,0.071888484,1
0.30768812,0.9302401,5
1.0117033,1.0196333,0
0.241403,0.5615171,8
-0.06620024,-0.23945554,7
0.593442,0.07045612,7
-0.025531016,1.0756038,2
0.43502963,0.49764624,3
0.5246009,1.8362275,0
0.8625052,-0.10121406,9
0.11365859,0.20525086,5
-0.05139622,0.7142252,4
0.81690717,1.1476649,0
0.6341367,0.8242052,3
0.93514705,0.0011855662,7
1.1405934,0.7321027,6
1.2652481,0.6759651,5
0.076150596,0.2684136,2
0.42630363,0.6560307,3
0.8562906,0.15729731,3
0.44951862,0.04522118,9
0.1265525,0.09245783,9
0.5034523,0.9516164,9
0.10827561,1.4068654,3
1.1020939,0.9826547,0
0.11351095,0.91325164,6
0.4655742,0.29710406,7
0.6602731,-0.121797696,9
0.9216627,1.8672009,0
1.4009577,0.11206356,7
-0.15408087,0.21486929,5
0.020663448,1.1157086,8
0.41650125,0.8289405,0
1.2761145,0.6600272,8
0.93150175,0.8005504,8
-0.48366255,0.35725364,1
1.1259193,0.40416086,4
0.9259596,0.4195143,7
0.5091267,-0.21092975,9
0.004017651,0.12491816,7
0.65923226,0.022366196,4
0.87255085,0.51189256,9
0.23457655,0.7713186,6
0.48916715,0.4835434,5
0.18297406,0.325422,2
0.2798328,0.28263646,2
1.0348922,0.47265124,6
0.4923889,0.8160372,5
0.20615438,0.34157526,2
0.22744298,0.12627462,9
0.29145724,0.3823511,4
0.79711205,0.9289595,0
1.0953188,0.90877837,0
0.035419375,-0.39693567,1
-0.4792418,0.5376067,1
1.0086247,0.47475657,8
0.72858006,0.38587022,6
0.07046819,0.5330459,8
0.28583384,-0.12982705,7
0.020597667,-0.12117745,1
1.4875065,0.5442822,5
0.8260025,-0.01727137,8
-0.22165124,0.5998894,9
0.8986894,1.0736203,5
0.808123,0.36878592,0
0.40110505,1.1783673,2
0.32720953,0.2867388,9
0.50662345,0.052206803,2
0.7785886,0.27400887,9
0.4648587,0.24533953,7
0.46297535,0.7232584,0
0.21730852,-0.033033997,7
0.053765807,0.9080743,3
0.43507004,1.1645007,3
0.84361243,-0.29046702,7
0.62073094,-0.37000746,7
-0.18124367,0.92004544,2
0.79117894,0.78406215,5
0.10865076,0.3323072,4
-0.12727368,-0.31703717,1
0.62719184,0.21905848,5
0.28894216,0.41554677,6
-0.5692862,-0.116739415,1
1.8848033,0.24385035,9
-0.25432783,0.033737868,1
-0.005797729,1.4562232,0
0.32162744,0.4627846,7
0.27017674,0.64304864,2
0.7423038,0.07897463,5
0.31626108,-0.3577429,9
0.23646627,0.15697433,4
1.612343,0.031825416,5
-0.06901212,0.9304726,8
0.2556014,0.9327057,8
0.71741396,0.44858766,6
0.38834888,-0.17922941,4
0.104846984,0.5258846,6
0.18510006,0.5401717,2
0.36265987,0.25010988,6
0.48129088,0.30226946,0
0.7574897,-0.06274972,3
0.05692301,0.40473664,4
-0.30333048,0.09107709,1
0.92981946,0.3133156,4
0.3635663,0.4940802,3
0.028763458,0.18519685,8
0.22877835,2.0903745,0
0.5483647,0.37022153,8
-0.12025201,0.62340283,1
-0.012756109,0.36403647,8
-0.20900965,0.33100775,2
0.7105088,0.7104681,3
0.47509545,0.46555823,4
0.015873551,0.08542788,8
0.44055688,1.5184036,0
0.40217844,0.20023532,3
0.33764362,0.46022707,3
0.74268216,0.82080185,5
0.80195796,0.32933733,9
0.7632124,0.022985697,9
0.6896155,0.5672446,6
0.4299342,1.6528966,2
0.14163204,0.32833087,9
0.45527917,0.6018454,4
0.7808076,0.6070548,5
1.0054175,0.13611692,7
0.124986246,0.76828563,3
0.68639326,0.30636665,6
0.16866021,0.2918504,9
0.064427786,0.19183108,9
0.56216127,-0.13088425,3
-0.31778732,0.12113972,1
-0.05365096,0.20888753,3
0.45943487,0.6415023,8
0.25484115,0.57661474,8
0.17489822,0.05130367,7
0.721581,0.24978727,7
0.4218953,0.7095083,0
0.20262137,1.0708523,8
0.751997,0.36651075,6
0.42997056,0.36103845,9
0.46789357,-0.1822578,7
-0.0014143921,0.5624452,6
0.16202779,1.138445,8
0.42470866,1.1760726,0
0.4590363,0.18510446,5
0.8575103,0.61625075,9
0.23055135,0.30442065,4
0.26690865,0.90977937,6
0.07708073,1.0748321,0
1.208796,1.6796193,0
0.16544598,-0.10355422,7
0.38938853,0.05932583,3
-0.043707997,0.28723305,1
0.6239258,-0.08704622,7
0.41932786,0.72229326,3
0.8201563,-0.08822495,4
0.48982108,0.3685843,2
0.1284267,0.40320864,2
0.8117617,0.28504273,0
0.30317616,0.2012251,7
0.42522866,0.3519683,4
0.58588773,0.6444216,8
0.44048166,-0.10031596,7
0.81760234,-0.07137476,7
0.6416714,-0.11702466,7
0.23167054,0.18322545,2
0.3274394,0.32802063,7
0.11866771,1.1484222,2
0.674018,1.166736,0
0.29469907,0.035134263,6
0.8126093,0.38308257,8
-0.028540403,0.35385752,5
-0.026589036,0.72089195,4
0.6200737,0.57467276,7
1.0475308,0.6178192,0
1.3761277,0.3196271,9
0.15368722,0.74614245,9
-0.25809905,0.2767712,1
0.8533797,0.34296498,8
0.4548491,0.4562406,9
0.48909003,0.82452494,8
0.0946466,-0.4564094,1
0.9265175,0.15349086,9
-0.23331486,-0.07824593,1
0.54820645,-0.124729976,1
1.1760457,-0.07899906,4
-0.1674386,-0.32831284,1
0.17167222,1.1018324,2
-0.08450532,-0.103334144,1
-0.055615753,0.09589344,1
-0.053213283,0.72400975,1
0.15936267,0.21924782,7
0.5912305,-0.22042924,7
-0.14195627,0.09175095,1
0.7274475,0.49463803,6
0.9411198,0.048369735,7
0.40875736,0.20881765,3
-0.3331519,0.4110186,5
0.54694796,0.30726457,0
1.5764465,0.22861926,5
-0.3855501,-0.037228942,1
0.30614716,0.59890145,6
1.9925013,1.798095,0
-0.079723775,-0.30262417,1
1.048706,0.7463856,6
-0.33571798,-0.15138711,1
0.43883225,1.2965782,5
0.52451396,0.38551617,3
0.92013645,0.7313994,4
0.5306334,0.065715075,2
0.4584388,0.27330703,8
0.7643722,-0.009167127,0
0.0018731399,0.4116919,3
0.4373091,1.1685319,5
-0.012551129,-0.34666532,1
0.84265554,-0.15827091,9
0.22709483,0.6993252,2
0.3140043,0.079821855,9
0.94776034,0.94590473,0
0.655697,0.6170708,3
1.3397187,1.1375649,0
0.6173319,0.92566955,0
0.22214353,0.4494043,8
0.15927358,0.39905655,3
0.6900127,0.93144435,8
0.6679398,0.22503752,9
1.7868656,0.9602724,9
0.82527107,0.15734011,7
0.76804525,0.025865436,7
0.85426986,0.2654721,3
0.13568571,0.471375,2
1.844346,0.26846892,0
-0.04218796,0.31628036,2
0.027509034,0.9409127,0
0.2057476,-0.07582021,3
0.85684586,-0.19907582,7
0.2866755,-0.29818904,9
0.4552124,0.17947903,5
0.6835553,0.17321315,7
0.58286315,-0.04857877,3
0.8452714,0.025738485,8
0.2840237,0.3982836,8
0.49741405,0.15027653,9
1.2025399,0.12703669,0
0.70333534,0.15474908,9
0.34054485,0.5021683,2
0.53907907,1.0245336,0
0.93169963,1.2917697,3
0.5644755,0.10626936,9
-0.044424564,0.25623778,1
-0.40167958,-0.06732711,1
0.46379972,0.49494055,9
0.35531217,1.0152614,8
0.14939484,0.3091166,9
0.9143789,1.016595,0
0.91312563,0.55976135,6
0.12576224,-0.11503784,5
1.0598019,-0.16288666,2
0.39481357,0.9841322,6
-0.022963002,0.8421697,6
0.89269257,0.6480004,4
-0.29796472,0.020603716,1
0.42391604,0.45860097,7
1.6818355,1.3327086,0
1.1099046,0.18924488,4
-0.29075256,-0.12226224,1
0.9242917,0.06822465,8
0.4807741,0.85033214,6
-0.5935331,0.35641265,1
1.2487724,-0.055927634,4
0.12837437,0.22675197,4
0.19041035,-0.38152233,1
0.22923344,0.05869475,7
0.30289182,1.1516808,6
-0.16593318,-0.065098405,1
-0.14586255,-0.28779554,1
-0.02275896,0.37432775,8
0.30107194,0.7520642,8
0.66385436,0.43814102,4
-0.15137134,0.8084144,3
0.5561215,0.71167034,6
0.60279965,1.3647667,2
-0.00054201484,0.87102956,8
0.20577273,0.9432185,5
-0.46656862,0.6556965,1
0.6662873,1.2895613,0
0.01513923,-0.19799346,9
1.103447,0.9805021,0
0.63508856,0.7187041,2
0.10245535,0.40241608,8
0.48657715,0.15144235,4
0.2328182,0.55565375,5
0.46827793,0.595127,4
0.88817465,0.37530944,4
0.6688297,0.004993856,9
0.9792685,-0.17203161,5
0.5976377,0.80631953,0
0.5368428,0.18654469,4
0.8750762,0.28520676,6
0.37490147,0.9084755,8
0.44469094,0.15522997,4
-0.15197827,0.91659456,7
0.39167446,0.16113916,8
0.8352028,0.79194075,3
0.26474983,0.09313962,4
0.6693598,0.19929625,4
-0.048954517,-0.1312606,1
0.35250205,0.026933014,1
0.07695863,1.0106627,6
0.21306507,0.11326589,4
0.54020584,0.13523972,3
0.12160295,0.67265785,2
0.14097476,0.96518856,3
0.23572902,0.7950835,8
0.41727048,0.0098564625,4
0.5566048,0.7891376,5
1.05452,0.13533449,6
0.22637098,0.33957678,7
0.0938863,1.57176,5
0.0924516,0.22682646,8
0.19681072,0.45446348,5
0.22637767,0.6779367,3
0.5215099,1.1886654,0
0.4618009,0.0057821274,4
0.020322233,0.04309257,6
1.3490593,0.5512967,0
0.19661213,0.78855264,6
1.294268,0.8965977,0
0.44144857,0.22299139,2
-0.06131448,-0.23663306,1
0.28591692,0.7428323,6
0.012813687,0.25844264,1
1.0146568,0.27804,5
0.20852269,0.32817322,2
0.54991126,0.10778996,3
0.35727876,0.3436417,9
0.14231688,0.01677635,7
0.02318798,0.63753116,5
0.3230348,0.11774586,9
0.005581286,0.80755603,2
0.10576414,-0.1066276,9
0.34920752,0.11530541,6
-0.047187805,0.10033131,5
1.0656892,-0.22573054,7
0.5606228,0.22513404,8
0.77879167,0.3423686,8
0.5285372,0.789755,0
-0.19665433,0.43145493,8
-0.26345345,0.7945765,8
0.94142574,1.2215295,0
-0.52914405,0.71066284,1
0.10157736,0.42317006,5
0.77057,0.20637308,3
1.1587095,0.73884577,9
0.539652,-0.010807782,5
-0.2505697,1.0970361,3
0.5426766,0.044777304,7
0.07447025,1.0078429,8
-0.09684014,-0.13789442,1
0.29030913,0.95248973,0
0.17307451,0.48066545,5
1.0415046,0.24894476,9
-0.5238807,0.3550062,1
0.44257933,0.57680595,8
0.33733273,0.8154783,5
0.65303797,1.7286203,0
0.5752161,-0.14146483,9
0.64648306,0.5967622,8
-0.36118627,0.23646748,1
0.4081226,0.8508228,3
0.6203265,0.732477,8
0.47567812,0.26147598,5
1.0471122,-0.1932613,9
0.38821837,0.17739497,3
0.58570176,0.06515294,7
-0.10022721,0.4310065,9
1.8923061,0.523487,0
0.25091493,1.2571974,3
1.0199703,-0.070180714,4
0.24722452,-0.09439209,4
1.1783732,0.83163536,5
1.00254,0.30624256,4
0.31979156,0.80707794,2
0.6849525,0.4131641,6
1.2229054,0.30070418,4
0.8069613,-0.091828614,7
0.21930677,0.28057504,2
0.12328954,0.2876122,5
1.0971297,0.51470137,2
0.32455796,0.36397433,6
0.71847844,-0.1290941,3
0.6659497,0.13947466,8
0.3284305,0.8028699,8
0.30579013,0.13953415,2
0.62067115,0.8210754,6
0.1829225,0.35114565,4
0.31280816,0.5469712,2
0.37072408,-0.1849756,7
0.7069044,-0.0702786,7
0.884559,0.49023497,3
0.47440588,0.14074844,5
-0.12019655,0.2603302,1
-0.37879404,0.4809562,1
0.16927485,0.08921522,1
-0.027361631,-0.20138747,1
0.16690214,0.87539005,6
0.2633908,-0.16149002,1
0.13727546,0.3996788,2
0.49902436,1.3895082,0
-0.1438286,-0.044360906,1
0.50786656,0.40400144,4
-0.17772883,0.096799165,1
0.78503823,-0.412682,7
0.03416562,-0.13083965,1
0.67115927,0.5950939,9
0.2126464,0.64244854,5
-0.05098804,1.2470019,8
1.0259445,0.109187156,7
1.0597073,-0.09472737,4
0.4934557,-0.07293108,4
0.5408405,0.18045324,8
0.26202834,0.2534923,5
0.20824543,-0.0153466165,4
0.65040034,0.1177433,4
0.4382844,-0.04269281,7
0.4998923,0.93342465,0
0.8773182,1.3048306,6
0.033044457,0.27670366,1
0.40704596,0.8843658,5
0.57124835,1.3422952,0
0.4186767,0.6390208,6
-0.0818488,0.45439014,5
0.25080812,0.21657579,4
0.027918056,0.05070801,9
0.77038354,-0.036878347,9
0.20484,-0.0484028,4
0.48784238,0.12396622,3
-0.27146447,0.16867039,1
0.09625001,0.7742714,2
0.5285518,0.4586013,5
0.81536525,-0.30764413,7
-0.21068907,-0.106708735,1
0.47622305,0.49028423,6
0.68977255,0.28881615,5
0.0111812055,-0.35991588,1
0.89902157,0.73817176,6
0.35916513,-0.21717069,7
0.4844997,-0.30111673,7
0.7029654,0.07214358,4
1.1619861,0.12071112,7
-0.07770141,1.0964758,2
1.0147518,0.5220336,3
0.3884576,0.6371651,3
1.013765,0.640087,0
0.7252647,0.35565162,0
0.5209401,1.0138162,6
-0.2735319,0.08758798,1
-0.056792192,0.3400128,2
1.0015427,1.2371409,5
0.1659905,0.7394605,2
0.4027648,0.21816981,8
0.31799665,0.43343094,3
0.6227993,0.3550413,3
0.4066145,0.26673114,2
0.22817591,1.1953002,2
0.348609,0.90686035,6
1.1090764,1.1775876,0
0.7713951,-0.085449636,7
0.06849529,0.6540218,7
0.51080734,0.26039094,4
-0.2514701,1.3139042,5
1.3693588,0.4423203,6
-0.30731848,0.9687507,8
0.5342462,-0.02813574,4
1.0814517,0.10952215,9
1.4649901,0.19561592,7
0.27945036,0.75546384,2
0.75394857,0.84207016,6
1.0746992,0.38551855,4
0.23296331,0.15977055,9
-0.07821365,1.267047,2
0.2641962,0.6487078,6
0.82851195,1.1316621,9
0.43679363,0.8336352,6
0.114516884,0.85891765,2
0.8544555,0.95173657,0
0.6570251,0.28581083,4
0.5040683,0.38390592,9
0.4983901,0.33541754,8
0.3209457,0.5273372,2
1.551485,0.39198402,7
0.9314941,0.20703834,9
0.026191577,0.10599603,7
1.0101457,0.115936875,7
0.65389884,0.26580396,6
-0.19112308,1.5107734,2
0.7876775,1.5939041,0
0.016565606,0.56475097,5
0.1999982,0.28914174,2
-0.10002537,-0.06898686,1
0.40939018,0.6384856,2
0.24228467,1.3276386,3
1.5674764,-0.22963056,4
-0.41564912,0.2216393,1
0.03466183,0.558455,8
0.21694665,0.74250543,5
0.6976394,0.3092294,8
0.3455968,0.16587108,9
0.5560062,-0.09107305,4
0.38866967,0.8942245,5
1.4929712,1.3918219,0
0.42727613,0.83463633,3
0.5444319,0.025827527,9
0.78543895,0.039931476,7
0.6440388,0.7081436,3
0.3191004,0.4441137,9
0.5071805,0.3019704,8
-0.2840949,0.37203804,1
0.7323703,0.496599,8
0.750219,0.44172633,4
0.33937395,0.21828902,8
-0.090981394,0.3362375,5
1.107955,1.5883867,0
0.37942815,0.1846978,9
0.475648,0.522096,2
0.68619514,1.0842383,5
1.1335309,0.19045527,5
0.57838064,0.4805373,9
0.52838326,-0.04526107,7
0.61726415,0.78990334,8
0.7759497,0.88398004,2
1.1157434,0.31777683,9
-0.14419226,0.50439626,2
0.5494033,0.49516407,3
0.8490689,1.0033876,6
-0.028921247,0.13707271,1
1.0543238,1.5353198,0
-0.033978537,-0.24289653,3
0.085267305,-0.35987514,1
-0.078059554,0.3345985,8
0.100645214,-0.24338622,1
0.20306608,1.1760905,3
-0.22392818,0.28169113,1
0.9327377,0.4022839,2
0.5975419,0.685359,5
-0.35697752,0.10365168,1
1.0868565,0.9490235,5
0.33393362,0.9087795,6
0.90141106,0.7468978,9
0.32351226,1.378053,6
-0.033354938,0.9931658,2
0.36812106,0.08388272,7
-0.012736917,0.52466935,8
1.43397,0.67317903,0
0.2345459,0.39690003,6
1.3759236,0.3819555,0
0.2789802,0.15385565,8
0.5302669,0.870422,6
0.7352152,0.24883455,9
0.15929583,0.21599698,8
0.43716416,0.5279707,8
0.4821412,1.9052186,0
-0.1639103,0.29799122,5
0.23116371,0.7253477,3
1.3424156,0.05998501,9
0.59611714,0.031083465,7
0.6304883,0.4142205,9
0.13726577,-0.019603014,1
0.80656224,0.49349335,8
-0.1265814,-0.23513752,1
0.7535269,1.5353096,0
0.187635,-0.014683351,4
0.5591484,-0.10577856,7
1.3036296,0.81696105,0
0.40076122,0.59598583,4
0.3493005,0.5105993,6
0.59352636,0.91469556,7
0.6689835,-0.14753507,4
-0.0796801,1.2071552,2
0.3752896,-0.27752995,7
0.54434943,0.46066362,9
0.5866328,0.8027512,2
0.42017615,0.81362545,3
0.6915704,0.7334862,6
-0.1560015,0.08524126,1
0.41602308,0.80233717,6
-0.58185023,0.29558548,1
0.46679804,0.3757707,4
0.9776504,0.53510374,6
0.8938791,0.6793818,2
-0.24729888,-0.40696523,1
-0.36296147,-0.15898196,1
0.3757573,0.5923579,4
0.31561685,1.5566933,0
0.32900432,0.24950384,9
0.75335693,0.8902689,2
0.28640527,0.2505139,5
0.63845694,0.36159003,4
-0.20875952,-0.09439021,1
-0.26671937,0.108843975,1
0.52420586,0.47966298,3
0.7554668,0.16721493,4
0.547136,2.1149986,0
0.32377684,0.19247831,3
0.4011963,0.1624208,5
0.3850278,0.7023198,6
0.6098468,0.06576741,9
0.014996678,0.64680904,8
-0.03477528,0.18520954,6
0.443336,-0.32136953,7
0.13585626,0.5215404,2
0.8990661,0.6389357,8
0.3671883,-0.1400375,7
1.3236604,1.2646394,0
0.3027887,0.4229847,6
0.07328147,-0.04312831,1
0.6069807,0.27768034,4
0.6404001,0.7379859,9
1.479823,0.45884657,4
0.35900244,0.19329335,8
0.10126671,1.024725,5
0.7699712,0.80496716,3
0.61028796,0.6476633,2
0.27087122,0.31333902,7
0.21593907,0.2204597,7
-0.08350596,0.38588142,5
0.66036093,0.53335345,8
-0.37827542,-0.16783024,1
0.391144,0.6475447,0
0.6945733,0.1506311,9
0.6089088,0.22128312,3
-0.43070197,0.18886703,1
0.2951584,-0.028498441,7
0.1366638,0.17641123,4
0.6250316,0.4574781,7
0.3813178,0.10389936,7
0.6458304,0.057050824,8
0.33802855,1.3443286,3
0.6681458,0.40732875,3
-0.30474827,0.78938675,1
0.26738423,0.3497688,7
1.3428805,0.6187294,6
0.5161291,0.052935183,2
0.1918114,0.4305614,2
0.06816596,1.1089118,2
0.2188974,0.0858669,7
0.22182883,0.3596103,7
-0.056410313,0.5684409,8
-0.29054844,0.2002405,1
0.90039873,0.13801172,9
0.8730682,0.23717314,0
0.7267523,0.28652322,4
-0.13500379,-0.38004282,1
0.55065376,0.19111139,9
0.18505335,0.45700714,5
0.33670533,-0.26823723,4
0.25747102,0.86938906,8
-0.46861738,0.47566938,1
0.23692434,1.0091255,3
0.6660522,0.3597981,6
0.018937018,0.40300792,6
0.32878566,-0.29636663,7
0.13716684,0.88211143,2
-0.12379135,1.8718835,0
0.15262596,0.15357754,7
0.76535094,-0.10298106,7
0.14631674,0.21803993,1
0.32236725,0.1250414,6
0.21923113,0.97645795,8
0.48199245,0.29547024,9
0.69851875,-0.010812789,7
0.13147742,-0.35672724,1
0.8386878,0.21619764,7
0.74526083,0.19551702,4
0.74369955,0.95932573,5
0.046236828,-0.2008298,9
1.1672157,1.7916756,0
0.32706094,0.9023661,5
0.029250272,0.25661072,5
0.777317,0.17078757,7
0.99121976,0.08696458,4
0.16237992,-0.15200475,1
0.027310558,0.22465318,4
0.1446382,1.0979952,3
-0.14423202,0.7908549,6
0.26516888,-0.07376073,7
-0.030065104,0.8084004,8
2.0800738,1.1613139,0
-0.13784184,0.52109015,5
0.13414222,-0.042135477,7
0.76902974,0.49503794,8
0.5781624,0.42960206,2
1.1338692,0.2431699,9
0.5388904,0.4505816,0
0.078723624,0.44186372,8
0.15683849,0.6200575,4
0.6106855,0.45051673,0
2.0229845,0.70846874,0
0.44862616,-0.22576065,8
0.70545197,1.5416243,0
0.24754271,0.23661345,1
0.66564846,0.35290933,5
0.08718188,0.8324123,9
0.17013222,0.3842292,8
0.5636815,-0.12236051,7
0.6218591,0.41343144,6
0.17435053,0.18995047,7
0.6337627,0.3551252,5
0.26946712,0.25497156,8
0.29457703,0.7821291,6
0.6200246,0.38740486,5
0.07802415,0.43242794,3
-0.116652966,0.28249696,6
0.18557201,-0.10773818,4
-0.37427256,0.3237974,1
0.8447813,1.1226904,0
-0.18834892,0.64923567,5
0.36354464,0.9803728,2
0.6987304,0.19879442,7
1.1225388,0.06510854,7
0.19578668,0.66791236,6
0.54362214,0.4732629,7
0.15827519,0.41450912,0
-0.1216771,0.8554918,1
